article_id,article_name,target_group,category,supplier_name,brand,original_price,actual_price,article_url,image_url
ON321U05T-Q11,TAHOE  - Jas - black,WOMEN,COAT,TAHOE,ONLY,4999,4999,https://www.zalando.nl/only-onltahoe-hood-jacket-jas-on321u05t-q11.html,https://img01.ztat.net/article/spp-media-p1/e0ee659fe3154588b164443bc11637bd/f352caf214144cd6b98ec7a3cd442805.png?imwidth=103&filter=packshot
NI122S0AT-Q11,CLUB  - Sweater - black/white,MEN,PULLOVER,CLUB,Nike Sportswear,5495,5495,https://www.zalando.nl/nike-sportswear-club-sweater-blackwhite-ni122s0at-q11.html,https://img01.ztat.net/article/spp-media-p1/0cbf8d1e9d603f279d20ad93bc6e8676/cd2d7148c98444afb58c31ad224b813a.jpg?imwidth=103&filter=packshot
V1021A0NX-M11,VIKAMMAS TAILORED - Broek - jelly bean,WOMEN,TROUSER,VIKAMMAS TAILORED,Vila,3499,3499,https://www.zalando.nl/vila-vikammas-tailored-broek-jelly-bean-v1021a0nx-m11.html,https://img01.ztat.net/article/spp-media-p1/89de4a38583c4e04bae33268a4552b34/f53e8a7833b84569bf58ae5bc7bb34d9.jpg?imwidth=103&filter=packshot
ONA21N00X-Q11,CARTHUNDER PUSH UP - Jeans Skinny Fit - black,WOMEN,TROUSER,CARTHUNDER PUSH UP,ONLY Carmakoma,2999,2409,https://www.zalando.nl/only-carmakoma-carthunder-push-up-jeans-skinny-fit-ona21n00x-q11.html,https://img01.ztat.net/article/spp-media-p1/ccbc903a7bce3e44bea032295f60a87f/6598ee4f4da4459dbcb03568ce08fc6b.jpg?imwidth=103&filter=packshot
M9121U14E-N11,MELON - Jas - kaki,WOMEN,COAT,MELON,Mango,5999,3999,https://www.zalando.nl/mango-jas-kaki-m9121u14e-n11.html,https://img01.ztat.net/article/spp-media-p1/2ba16daab94f49b6b888fb5784efa75a/f1445a6cee35486bad79b0f54088ee53.jpg?imwidth=103&filter=packshot
UN242D0CL-Q11,T-shirt basic - black/graphite,MEN,T_SHIRT_TOP,Sport T-shirt,Under Armour,2795,2795,https://www.zalando.nl/under-armour-tech-tee-sportshirt-un242d0cl-q11.html,https://img01.ztat.net/article/spp-media-p1/6e6d7d71bea33d7389b6c9a6b0544349/1053756b57b644f8b93d6998cb123327.jpg?imwidth=103&filter=packshot
EV421D19G-Q11,BODYSUIT - Longsleeve - black,WOMEN,T_SHIRT_TOP,BODYSUIT,Even&Odd,1799,1799,https://www.zalando.nl/evenandodd-longsleeve-black-ev421d19g-q11.html,https://img01.ztat.net/article/spp-media-p1/4e69eb30c0f9480da2ebf43ada750688/1b463d0d89134a76ab04ef2ac3ff5c1b.jpg?imwidth=103&filter=packshot
ON321G0OG-Q11,ONLPOPTRASH LIFE - Blazer - black,WOMEN,JACKET,ONLPOPTRASH LIFE,ONLY,3999,2799,https://www.zalando.nl/only-einfarbig-blazer-on321g0og-q11.html,https://img01.ztat.net/article/spp-media-p1/abce35edcf2a40ee90efffdf534bb5a8/74f387dd6ddf4e64a6cd45cbbb32b2b9.jpg?imwidth=103&filter=packshot
NM321A05W-Q11,NMELLA SUPER COATED PANTS  - Broek - black,WOMEN,TROUSER,NMELLA SUPER COATED PANTS,Noisy May,2999,2249,https://www.zalando.nl/noisy-may-nmella-super-coated-pants-broek-black-nm321a05w-q11.html,https://img01.ztat.net/article/spp-media-p1/0326ffc7b01a31e989d7273e54d1e0f9/531fdb30cd4242648e8a4eb336e9a699.jpg?imwidth=103&filter=packshot
UN242K005-C11,TRACK SUIT - Trainingspak - pitch gray/black,MEN,COMBINATION_CLOTHING,TRACK SUIT,Under Armour,6995,6995,https://www.zalando.nl/under-armour-emea-track-suit-trainingspak-pitch-grayblack-un242k005-c11.html,https://img01.ztat.net/article/spp-media-p1/9a8fa701bf9d34608eb3bd38983bfe8d/e3d9c6da9b09404d861a41491bdbab41.jpg?imwidth=103&filter=packshot
ON321U0TU-B11,ZWEIREIHIGER - Trenchcoat - tannin,WOMEN,COAT,ZWEIREIHIGER,ONLY,6999,6999,https://www.zalando.nl/only-trenchcoat-tannin-on321u0tu-b11.html,https://img01.ztat.net/article/spp-media-p1/d8ebd3db71e14f1595ec5383dd685d9b/ece2e3082eb245ffa86506dc18175eb1.jpg?imwidth=103&filter=packshot
M9121A2IJ-K11,PAPER - Broek - blauw,WOMEN,TROUSER,PAPER,Mango,3999,2999,https://www.zalando.nl/mango-paper-broek-blauw-m9121a2ij-k11.html,https://img01.ztat.net/article/spp-media-p1/938e0f4e6cc2433c8b393333a31cd5c0/744c495fcbcf49c780ef6eee974e7e2b.jpg?imwidth=103&filter=packshot
WF524L06O-K11,Bomberjacks - indigo,KIDS,COAT,Bomberjacks,WE Fashion,5600,4480,https://www.zalando.nl/we-fashion-bomberjacks-indigo-wf524l06o-k11.html,https://img01.ztat.net/article/spp-media-p1/881eb97c78a0451fa3fec18a05873e26/1393a0e26a3447eea88d4d954527e4a4.jpg?imwidth=103&filter=packshot
M9121E4AA-M11,CELINA - Overhemdblouse - groen,WOMEN,SHIRT,CELINA,Mango,2999,2999,https://www.zalando.nl/mango-celina-overhemdblouse-groen-m9121e4aa-m11.html,https://img01.ztat.net/article/spp-media-p1/d6cc91c5aea6408dafe1c9da7d169cba/fbd2769a10ab433fa37d01be69973097.jpg?imwidth=103&filter=packshot
TRU21C1KK-Q11,Maxi-jurk - black,WOMEN,DRESS,Maxi-jurk,Trendyol,5999,5999,https://www.zalando.nl/trendyol-maxi-jurk-black-tru21c1kk-q11.html,https://img01.ztat.net/article/spp-media-p1/7fbf17be59fa4508ba4923d39ca86f15/5d68cc5a4f0b4ca38db328f0370545e5.jpg?imwidth=103
BEJ21N087-K11,SUPER HIGH WAIST - Slim fit jeans - blue denim,WOMEN,TROUSER,SUPER HIGH WAIST,Bershka,1599,1599,https://www.zalando.nl/bershka-super-high-waist-slim-fit-jeans-blue-denim-bej21n087-k11.html,https://img01.ztat.net/article/spp-media-p1/785585f14cd0415f9c61fe5f976ce342/535d12023da8478fb0b3d146b169ccd6.jpg?imwidth=103&filter=packshot
JY121U04D-B11,JDYALMOND - Trenchcoat - portabella,WOMEN,COAT,JDYALMOND,JDY,4499,4499,https://www.zalando.nl/jdy-jdyalmond-trenchcoat-portabella-jy121u04d-b11.html,https://img01.ztat.net/article/spp-media-p1/0ae534b0bb493232a6616e33d3300ecd/bf27cdd1d23a41e3824b87cec768a3fc.jpg?imwidth=103&filter=packshot
ON321D1C9-Q11,ONLNICOLE LIFE MIX - T-shirt print - black,WOMEN,T_SHIRT_TOP,ONLNICOLE LIFE MIX,ONLY,1499,1279,https://www.zalando.nl/only-onlnicole-mix-t-shirt-print-on321d1c9-q11.html,https://img01.ztat.net/article/spp-media-p1/10ef758e49823c9dbe68c938e080afe0/fab845610d08407a92ba4fa0005b7a46.png?imwidth=103&filter=packshot
CZ522G039-C11,Slim fit jeans - grey,MEN,TROUSER,Slim fit jeans,CHASIN',10995,10995,https://www.zalando.nl/chasin-slim-fit-jeans-grey-cz522g039-c11.html,https://img01.ztat.net/article/spp-media-p1/e1dfea5e665d4f709d96c91001151f57/f75fc1b56ce84c449f130fcdf96f687a.jpg?imwidth=103&filter=packshot
M9122G0JK-M11,JUDE - Slim fit jeans - minzgrün,MEN,TROUSER,JUDE,Mango,2999,2999,https://www.zalando.nl/mango-slim-fit-jeans-minzgruen-m9122g0jk-m11.html,https://img01.ztat.net/article/spp-media-p1/ee2ee73033cb4a0c89e6fa0cfe8612ae/9d70cd032e144a07a4e3f8f4f1019d7e.jpg?imwidth=103&filter=packshot
EX429B00S-Q11,Legging - black,WOMEN,TROUSER,Legging,Anna Field MAMA,1299,1299,https://www.zalando.nl/anna-field-mama-legging-black-ex429b00s-q11.html,https://img01.ztat.net/article/spp-media-p1/26daeda1f7873a1e828673f493896946/c3fb25c7742746b5ac519feaef24a8ac.jpg?imwidth=103&filter=packshot
BEJ21N0CX-B11,Jeans Skinny Fit - camel,WOMEN,TROUSER,Jeans Skinny Fit,Bershka,1999,1399,https://www.zalando.nl/bershka-jeans-skinny-fit-camel-bej21n0cx-b11.html,https://img01.ztat.net/article/spp-media-p1/0c3a4393212744e19f1433fcd6274456/ce07e64116bb47a185c8a3e6f682212a.jpg?imwidth=103&filter=packshot
NI122S0AT-B13,CLUB  - Sweater - limestone/white,MEN,PULLOVER,CLUB,Nike Sportswear,4995,4995,https://www.zalando.nl/nike-sportswear-sweater-limestonewhite-ni122s0at-b13.html,https://img01.ztat.net/article/spp-media-p1/bc684790070f4659aca264842465a573/5484dbe13fb047a5915073f164c4e37c.jpg?imwidth=103&filter=packshot
OS322E08G-B13,ONSCAM STAGE CUFF - Cargobroek - chinchilla,MEN,TROUSER,ONSCAM STAGE CUFF,Only & Sons,3499,3499,https://www.zalando.nl/only-and-sons-onscam-stage-cuff-cargobroek-chinchilla-os322e08g-b13.html,https://img01.ztat.net/article/spp-media-p1/624b7aed3a133ecd985854d51cfdaa20/f4cc76a0afc943ffad87f512c06decd7.jpg?imwidth=103&filter=packshot
VE121G13O-M12,VMZOA SHORT - Korte jassen - laurel wreath,WOMEN,COAT,VMZOA SHORT,Vero Moda,3499,3499,https://www.zalando.nl/vero-moda-vmzoa-short-korte-jassen-laurel-wreath-ve121g13o-m12.html,https://img01.ztat.net/article/spp-media-p1/51591908ffb24e34bcf691250f63b9f3/9179ad6a90504a1d98beef6265c7201e.jpg?imwidth=103&filter=packshot
ON321D0LE-K21,ONLMOSTER O NECK TOP - T-shirt basic - blue yonder,WOMEN,T_SHIRT_TOP,ONLMOSTER O NECK TOP,ONLY,1699,1359,https://www.zalando.nl/only-t-shirt-basic-blue-yonder-on321d0le-k21.html,https://img01.ztat.net/article/spp-media-p1/fa9f4edf054246f4aea6ddcded52a652/8cd6739e3c8740ce9296bc24edebe8d7.jpg?imwidth=103&filter=packshot
M9121T0JA-Q11,MARTA - Jumpsuit - schwarz,WOMEN,ONE_PIECE_SUIT,MARTA,Mango,5999,5999,https://www.zalando.nl/mango-jumpsuit-schwarz-m9121t0ja-q11.html,https://img01.ztat.net/article/spp-media-p1/a247dc86acab4ef983384c356cfc97ac/fc68bd55c48d49c88ed5cfb0de9b2966.jpg?imwidth=103&filter=packshot
TO124G0C7-C12,ESSENTIAL TEE  - T-shirt basic - faded willow,KIDS,T_SHIRT_TOP,ESSENTIAL TEE,Tommy Hilfiger,1495,1495,https://www.zalando.nl/tommy-hilfiger-essential-tee-t-shirt-basic-faded-willow-to124g0c7-c12.html,https://img01.ztat.net/article/spp-media-p1/97d0557146024c1c8a73df2edbafbca8/3fcd9335d9a142e3ae12f2835531adc7.jpg?imwidth=103&filter=packshot
PUC21N0EM-K12,Straight-leg jeans with raw-cut hems - Straight leg jeans - light blue,WOMEN,TROUSER,Straight-leg jeans with raw-cut hems,PULL&BEAR,3599,2879,https://www.zalando.nl/pullandbear-straight-leg-jeans-light-blue-puc21n0em-k12.html,https://img01.ztat.net/article/spp-media-p1/2b7e9c7841374d7cb20c7cf63d305b55/7b062363a86243dc8d59ee00fdaea45c.jpg?imwidth=103&filter=packshot
LE226G005-Q11,BATWING UNISEX - T-shirt print - black,KIDS,T_SHIRT_TOP,BATWING UNISEX,Levi's®,1995,1595,https://www.zalando.nl/levisr-batwing-tee-t-shirt-print-le226g005-q11.html,https://img01.ztat.net/article/spp-media-p1/56821eb3e1ed3f7db5e339ae12c3644d/d3132d02ecc8454283384433dc1f71e5.jpg?imwidth=103&filter=packshot
N1242F0AL-Q11,ACADEMY18 - Regenjas - black/black/white,MEN,COAT,ACADEMY18,Nike Performance,5495,4115,https://www.zalando.nl/nike-performance-trainingsjack-blackblackwhite-n1242f0al-q11.html,https://img01.ztat.net/article/spp-media-p1/c52967c9820139918f35ed294783a81d/94a284399906443d8563a92d17629648.jpg?imwidth=103&filter=packshot
ON321N01X-Q11,ONLROYAL HIGH - Jeans Skinny Fit - black,WOMEN,TROUSER,ONLROYAL HIGH,ONLY,2999,2999,https://www.zalando.nl/only-royal-slim-fit-jeans-zwart-on321n01x-q11.html,https://img01.ztat.net/article/spp-media-p1/23cddae46cf638eeb3b16d17eaa61a98/8921af58b9864d42935ea358db9102d3.jpg?imwidth=103&filter=packshot
SE521D07G-Q11,PERFECT - T-shirt basic - black,WOMEN,T_SHIRT_TOP,PERFECT,Selected Femme,1999,1599,https://www.zalando.nl/selected-femme-sfmy-t-shirt-basic-se521d07g-q11.html,https://img01.ztat.net/article/spp-media-p1/65d3a9f0e4af35af9312d62d3a9eeae1/74ad6a06a4254e4c82c0903104b80376.jpg?imwidth=103&filter=packshot
PUC22S0IS-C11,Hoodie - light grey,ALL,PULLOVER,Sweater,PULL&BEAR,1999,1999,https://www.zalando.nl/pullandbear-sweater-light-grey-puc22s0is-c11.html,https://img01.ztat.net/article/spp-media-p1/a71cbf2be7214578a3af986d48254205/bc29928537d84515b546d71136e9eba2.jpg?imwidth=103&filter=packshot
ON321N0YN-K11,ONLROYAL - Jeans Skinny Fit - light blue denim,WOMEN,TROUSER,ONLROYAL,ONLY,2999,2999,https://www.zalando.nl/only-onlroyal-jeans-skinny-fit-light-blue-denim-on321n0yn-k11.html,https://img01.ztat.net/article/spp-media-p1/85704d78d57434d28552015c1844c6d1/bc5c691945cd4be294600af8c3abc8f4.jpg?imwidth=103&filter=packshot
GS121N0EX-K12,3301 MID SKINNY - Jeans Skinny Fit - light blue denim,WOMEN,TROUSER,3301 MID SKINNY,G-Star,9995,8495,https://www.zalando.nl/g-star-3301-mid-skinny-jeans-skinny-fit-gs121n0ex-k12.html,https://img01.ztat.net/article/spp-media-p1/103f4b5685c731adb5e1482cbc4fd81c/af2f351f3c2d46ceb75118824e344f14.jpg?imwidth=103&filter=packshot
PE321B08I-Q11,PCKYLIE MIDI SKIRT  - Kokerrok - black,WOMEN,SKIRT,PCKYLIE MIDI SKIRT,Pieces,1699,1699,https://www.zalando.nl/pieces-pckylie-midi-skirt-kokerrok-black-pe321b08i-q11.html,https://img01.ztat.net/article/spp-media-p1/b6620345333630769820b686a62ac87d/6c834cb0021a4e2c972ea495caf2cad7.jpg?imwidth=103&filter=packshot
LY222O041-Q11,PLAIN - T-shirt basic - jet black,MEN,T_SHIRT_TOP,PLAIN,Lyle & Scott,2995,2995,https://www.zalando.nl/lyle-and-scott-plain-t-shirt-basic-jet-black-ly222o041-q11.html,https://img01.ztat.net/article/spp-media-p1/3a59517872884a85a69388152fa44843/7cea40617aac4617875eec05cb7da9fd.jpg?imwidth=103&filter=packshot
ON321N1H7-K11,ONLBLUSH LIFE MID SKINNY   - Jeans Skinny Fit - medium blue denim,WOMEN,TROUSER,ONLBLUSH LIFE MID SKINNY,ONLY,3999,3999,https://www.zalando.nl/only-onlblush-life-mid-skinny-rea12187-jeans-skinny-fit-medium-blue-denim-on321n1h7-k11.html,https://img01.ztat.net/article/spp-media-p1/45258d7f83bb3e8685bbd96925ff62b3/3435ba7a2318470e8eea9d40811d3781.jpg?imwidth=103&filter=packshot
OS322E07U-K11,ONSLINUS CHECK PANT - Broek - dark navy,MEN,TROUSER,ONSLINUS CHECK PANT,Only & Sons,3999,3199,https://www.zalando.nl/only-and-sons-onslinus-check-pant-broek-dark-navy-os322e07u-k11.html,https://img01.ztat.net/article/spp-media-p1/d94dde60ead03da49daaa3be78ec641e/4ef0cde50383451aa4970748d7034d94.jpg?imwidth=103&filter=packshot
OS322E04A-C13,ONSMARK PANT - Broek - dark grey melange,MEN,TROUSER,ONSMARK PANT,Only & Sons,3999,2799,https://www.zalando.nl/only-and-sons-onsmark-pant-chino-os322e04a-c13.html,https://img01.ztat.net/article/spp-media-p1/0903e4258c2f43c2ac68956c26b2ca40/12fbab6336d142ab904a1c4696d577d9.jpg?imwidth=103&filter=packshot
BEJ21N0B2-Q11,Jeans Skinny Fit - black,WOMEN,TROUSER,Jeans Skinny Fit,Bershka,1999,1999,https://www.zalando.nl/bershka-jeans-skinny-fit-black-bej21n0b2-q11.html,https://img01.ztat.net/article/spp-media-p1/6ec9ed123db6444ca5629a4325e9205c/0b931c46407c44a2b863505a1482a004.jpg?imwidth=103&filter=packshot
PUC21A0LL-M13,REGULAR FIT MIT ZIERNAHT VORNE - Broek - evergreen,WOMEN,TROUSER,REGULAR FIT MIT ZIERNAHT VORNE,PULL&BEAR,2599,2599,https://www.zalando.nl/pullandbear-regular-fit-mit-ziernaht-vorne-broek-evergreen-puc21a0ll-m13.html,https://img01.ztat.net/article/spp-media-p1/520184b2c05d4ad88f7534c11005cc1d/18f808fc3f11411890537e4442123c04.jpg?imwidth=103&filter=packshot
JAN24G004-K12,JJECORP LOGO TEE CREW NECK JR - T-shirt print - navy blazer,KIDS,T_SHIRT_TOP,JJECORP LOGO TEE CREW NECK JR,Jack & Jones Junior,995,995,https://www.zalando.nl/jack-and-jones-junior-logo-tee-crew-neck-t-shirt-print-jan24g004-k12.html,https://img01.ztat.net/article/spp-media-p1/05112f83345f318ba890321036b3b7a4/3cc66235cd734afb8de9075c8e8a5a31.jpg?imwidth=103&filter=packshot
PE321G05S-B11,PCBOSSY  - Halflange jas - silver mink,WOMEN,JACKET,PCBOSSY,Pieces,4999,4999,https://www.zalando.nl/pieces-pcbossy-loose-blazer-silver-mink-pe321g05s-b11.html,https://img01.ztat.net/article/spp-media-p1/4873b923fb5140d6b27d8fc3504ce422/eabc518d682d41a2aaa763635dc7b475.jpg?imwidth=103&filter=packshot
JA222E0DK-Q11,JJIPAUL JJFLAKE - Cargobroek - black,MEN,TROUSER,JJIPAUL JJFLAKE,Jack & Jones,5999,4799,https://www.zalando.nl/jack-and-jones-jjipaul-jjflake-cargobroek-black-ja222e0dk-q11.html,https://img01.ztat.net/article/spp-media-p1/2226fbdfe1183d46b8b6f34bca57e72b/b62bd03a8429493aa737d1b2a541227d.jpg?imwidth=103&filter=packshot
M9121N1GM-K11,Jeans Tapered Fit - bleu moyen,WOMEN,TROUSER,Jeans Tapered Fit,Mango,3999,3999,https://www.zalando.nl/mango-jeans-tapered-fit-bleu-moyen-m9121n1gm-k11.html,https://img01.ztat.net/article/spp-media-p1/0b7a9fb73cb3470aa425503187604f1c/d73d26e9f0ea4aa49c33489029285bb7.jpg?imwidth=103&filter=packshot
TRU21S01B-K11,PARENT - Jeansshort - blue,WOMEN,TROUSER,PARENT,Trendyol,5499,5499,https://www.zalando.nl/trendyol-jeansshort-blue-tru21s01b-k11.html,https://img01.ztat.net/article/spp-media-p1/6e011799d15e45448b123b7d4dada6c9/5626a3f1d38b466cbfef767dd4423dfd.jpg?imwidth=103
JA222T0PT-Q11,JJEMULTI QUILTED JACKET - Jas - black,MEN,COAT,JJEMULTI QUILTED JACKET,Jack & Jones,4999,3249,https://www.zalando.nl/jack-and-jones-jjemulti-quilted-jacket-jas-black-ja222t0pt-q11.html,https://img01.ztat.net/article/spp-media-p1/52555da61c3f3b1bad277528784810d5/90e6d49ac7b148728513a757249ae838.jpg?imwidth=103&filter=packshot
IJ022Q04X-A11,LOAKIM - Trui - optical white,MEN,PULLOVER,LOAKIM,INDICODE JEANS,2995,2795,https://www.zalando.nl/indicode-jeans-trui-optical-white-ij022q04x-a11.html,https://img01.ztat.net/article/spp-media-p1/e77f359c8fd14bdfa083dea9aee7a134/059d6d67c7c549798c1fc78c5f102673.jpg?imwidth=103&filter=packshot
OS322G0A1-C11,ONSWARP - Jeans Skinny Fit - grey denim,MEN,TROUSER,ONSWARP,Only & Sons,3999,3999,https://www.zalando.nl/only-and-sons-onswarp-jeans-skinny-fit-grey-denim-os322g0a1-c11.html,https://img01.ztat.net/article/spp-media-p1/549734faa4353bcf9949cbcd65304023/7d50a73727324deaa12e01d162a44718.jpg?imwidth=103&filter=packshot
CZ522O057-M11,SHORE - T-shirt print - green,MEN,T_SHIRT_TOP,SHORE,CHASIN',3500,3500,https://www.zalando.nl/chasin-shore-t-shirt-print-green-cz522o057-m11.html,https://img01.ztat.net/article/spp-media-p1/47a64bd100c549e489fbb2ed957db60f/025ad89e4ba0460ea8aa7c424fe3d6d9.jpg?imwidth=103
ON321E28O-A11,ONLLECEY  - Overhemdblouse - cloud dancer/medium blue,WOMEN,SHIRT,ONLLECEY,ONLY,2999,2409,https://www.zalando.nl/only-onllecey-stripe-knot-overhemdblouse-cloud-dancermedium-blue-on321e28o-a11.html,https://img01.ztat.net/article/spp-media-p1/1a5d13f3f2cb3c81a13f4be1d1327e23/e58780d68a10409f943bcccf17ac759d.jpg?imwidth=103&filter=packshot
AY523L022-O11,GRACEB2 - Halflange jas - mittelbraun,KIDS,COAT,GRACEB2,Mango Kids,2999,2999,https://www.zalando.nl/mango-kids-halflange-jas-mittelbraun-ay523l022-o11.html,https://img01.ztat.net/article/spp-media-p1/953ff9ebe2d545749e8db90db97d1296/21638c1bc2df49c888fe6822a8e3aa3b.jpg?imwidth=103&filter=packshot
NI122S0AS-C11,CLUB HOODIE - Hoodie - grey heather/matte silver/white,MEN,PULLOVER,CLUB HOODIE,Nike Sportswear,5995,5995,https://www.zalando.nl/nike-sportswear-club-hoodie-sweater-ni122s0as-c11.html,https://img01.ztat.net/article/spp-media-p1/127489ea9b2c49a18eabbe753b79cd81/d01978c4b24445acbe1027ae617eb885.jpg?imwidth=103&filter=packshot
JA222D214-Q11,JORBEST SOLID - Overhemd - black,MEN,SHIRT,JORBEST SOLID,Jack & Jones,2499,1879,https://www.zalando.nl/jack-and-jones-jorbest-solid-overhemd-black-ja222d214-q11.html,https://img01.ztat.net/article/spp-media-p1/00beb9755f2b4eada3abf3ff409e59e7/879419f68399404aae29ea428d5ddc14.jpg?imwidth=103&filter=packshot
M2Z21C09G-J11,WRAP FRONT MIDI DRESS - Cocktailjurk - taupe blush,WOMEN,DRESS,WRAP FRONT MIDI DRESS,Maya Deluxe,9495,9495,https://www.zalando.nl/maya-deluxe-maya-deluxe-wrap-front-midi-dress-galajurk-taupe-blush-m2z21c09g-j11.html,https://img01.ztat.net/article/spp-media-p1/12f199877b6e43c983b0fd7a4ea3e722/136e8ed2d5c546d09bc94e461e1a0eee.jpg?imwidth=103&filter=packshot
SE521D07G-A11,PERFECT - T-shirt basic - bright white,WOMEN,T_SHIRT_TOP,PERFECT,Selected Femme,1999,1599,https://www.zalando.nl/selected-femme-sfmy-t-shirt-basic-bright-white-se521d07g-a11.html,https://img01.ztat.net/article/spp-media-p1/3b90733d789c33dbb1c38f172a15e198/dc552ad9ec694d3dab08571b7dbe8309.jpg?imwidth=103&filter=packshot
ON321D1O5-M13,ONLEMMA HIGH NECK - Longsleeve - balsam green,WOMEN,T_SHIRT_TOP,ONLEMMA HIGH NECK,ONLY,1999,1999,https://www.zalando.nl/only-onlemma-high-neck-longsleeve-balsam-green-on321d1o5-m13.html,https://img01.ztat.net/article/spp-media-p1/6d74ff79d7e64b5bafb70bf414e76699/ea9197a11c9241f79ff232206e0c10a6.jpg?imwidth=103&filter=packshot
TO722O0W5-K11,PACKAGING 3 PACK - T-shirt basic - sky captain blue,MEN,T_SHIRT_TOP,PACKAGING 3 PACK,TOM TAILOR DENIM,2599,2599,https://www.zalando.nl/tom-tailor-denim-packaging-3-pack-t-shirt-print-sky-captain-blue-to722o0w5-k11.html,https://img01.ztat.net/article/spp-media-p1/6c02bc45329c305ab53ed6c527c70438/a6308111c3714df5ac2922fd3ce894da.jpg?imwidth=103
YO122G04P-C11,Jeans Skinny Fit - grey denim,MEN,TROUSER,Jeans Skinny Fit,Pier One,2499,2499,https://www.zalando.nl/yourturn-jeans-skinny-fit-grey-denim-yo122g04p-c11.html,https://img01.ztat.net/article/spp-media-p1/b3fb4399cb323e6dad37a6a8d712a5ef/3f5da1404cd7464880583bede4090e2d.jpg?imwidth=103&filter=packshot
ON321U00A-Q11,ONLSEDONA OTW NOOS - Mantel - black,WOMEN,COAT,ONLSEDONA OTW NOOS,ONLY,4999,3499,https://www.zalando.nl/only-onlsedona-halflange-jas-on321u00a-q11.html,https://img01.ztat.net/article/spp-media-p1/8ec6fe7fdb133fe8a744321426b8a1d4/a830ae34f23740fb9137a64cbf48c5ef.jpg?imwidth=103&filter=packshot
BEJ21A0CB-Q11,WIDE LEG - Broek - black,WOMEN,TROUSER,WIDE LEG,Bershka,2599,2599,https://www.zalando.nl/bershka-wide-leg-broek-black-bej21a0cb-q11.html,https://img01.ztat.net/article/spp-media-p1/640656e5b9ac3668bb9721a5b97d9dbe/632ca5ffcee347b1a57ec703ee58ab94.jpg?imwidth=103&filter=packshot
UR621J03F-Q11,LADIES INSET COLLEGE JACKET - Sweater met rits - black/white,WOMEN,COAT,LADIES INSET COLLEGE JACKET,Urban Classics,4999,4999,https://www.zalando.nl/urban-classics-ladies-inset-college-jacket-bomberjacks-blackwhite-ur621j03f-q11.html,https://img01.ztat.net/article/spp-media-p1/44c959601379381a9963f7bdea1abd45/2fc2fd78c0bb454cbc5d812b03840259.png?imwidth=103&filter=packshot
WF523L048-J11,REVERSIBLE BOMBERJACK - Bomberjacks - pink,KIDS,COAT,REVERSIBLE BOMBERJACK,WE Fashion,4900,3920,https://www.zalando.nl/we-fashion-bomberjacks-pink-wf523l048-j11.html,https://img01.ztat.net/article/spp-media-p1/7b7cdda679a642a28322fd6b036a362f/f992fc37a12e46b689b86df246160a58.jpg?imwidth=103&filter=packshot
LE221S017-K11,501® ORIGINAL - Jeansshort - light-blue denim,WOMEN,TROUSER,501® ORIGINAL,Levi's®,5495,5245,https://www.zalando.nl/levisr-501r-original-short-jeansshort-light-blue-denim-le221s017-k11.html,https://img01.ztat.net/article/spp-media-p1/fcdc525854373a8998b4947bde12fb48/105272d990994128ac338ab9662e6f57.jpg?imwidth=103&filter=packshot
UR621E00A-Q11,Top - black,WOMEN,T_SHIRT_TOP,Top,Urban Classics,1499,1499,https://www.zalando.nl/urban-classics-top-black-ur621e00a-q11.html,https://img01.ztat.net/article/spp-media-p1/a3c5735fd9713f7ea8f33c3519165125/e4a8551c5943489cbd9d625a10099f20.jpg?imwidth=103&filter=packshot
WF523L042-T11,REVERSIBLE - Jas - green,KIDS,COAT,REVERSIBLE,WE Fashion,4900,3920,https://www.zalando.nl/we-fashion-jas-green-wf523l042-t11.html,https://img01.ztat.net/article/spp-media-p1/e791b70efb9841a2ae5356417d11a5a8/d463468f8ce74d8599a4bafe911485f9.jpg?imwidth=103&filter=packshot
MA322O03J-K11,C-NECK - T-shirt basic - navy,MEN,T_SHIRT_TOP,C-NECK,Marc O'Polo,1995,1795,https://www.zalando.nl/marc-opolo-t-shirt-basic-navy-ma322o03j-k11.html,https://img01.ztat.net/article/spp-media-p1/00509ebc440e30aa8ca79276525031d3/8ce405e5cfba4b2e91194100e4bef1b1.jpg?imwidth=103&filter=packshot
